공고번호,기초금액,log_기초금액,log_기초금액_norm,기초금액_norm,A값,A값/기초금액_norm,투찰률(%),투찰률_norm,참여업체수,log_참여업체수,log_참여업체수_norm,예가범위,공고구분표시,공고제목,발주처(수요기관),지역제한
20240902166-00,423750000.0,19.864654219018817,0.9808538175772444,0.24279908947380646,30101020.0,-0.024791694985135886,87.745,0.11333942152265358,1044.0,6.952728644624869,0.14534133700991209,+2% ~ -2%,기/A값/순/협정,국립한글박물관 교육공간 조성 및 증축공사(통신),서울지방조달청/문화체육관광부,서울
20240918062-00,1013657000.0,20.736830421577853,1.6334256215727536,1.2524089130028224,37715434.0,-0.024791695117913057,86.745,-0.34258916408631507,2948.0,7.989560449333865,2.0369816463158417,+2% ~ -2%,기/A값/순/의무,서울본부 광역철도 승강장 CCTV 모니터 랙 개량공사 (긴급공고),한국철도공사,전국/서울/경기
20240915061-00,265846000.0,19.398427755484388,0.6320180622718075,-0.02744932184276674,23143027.0,-0.024791694922257832,87.745,0.11333942152265358,3136.0,8.051340933292979,2.1496966047639843,+2% ~ -2%,기/A값/순,경인선 개봉역 등 22역 자동개집표기 개량 기타공사,한국철도공사,서울/인천/경기
20240914951-00,1093980000.0,20.813088260157535,1.690482573074905,1.3898795479593853,69313034.0,-0.02479169501526612,86.745,-0.34258916408631507,2972.0,7.9976631270201,2.0517645181905118,+2% ~ -2%,기/A값/순/의무,분당선 모란 등 9역 영상감시설비 개량공사,한국철도공사,전국/서울/경기
20240912350-00,298100000.0,19.512939562002877,0.7176970522961854,0.02775252395344331,18691426.0,-0.024791695017843857,87.745,0.11333942152265358,1090.0,6.9957661563048505,0.22386081484260453,+2% ~ -2%,기/A값/순,SNU Commons(62동) 공간조성 통신공사 (긴급공고),서울대학교,서울
20240912245-00,86005000.0,18.269916003689858,-0.21234681209409348,-0.3352423134046261,3603819.0,-0.024791695099484076,87.745,0.11333942152265358,1059.0,6.966967138613983,0.17131865469180765,+2% ~ -2%,기/A값/순,김포공항 국제선 비즈니스라운지 조성 정보통신공사,한국공항공사,서울
20240900448-00,30020000.0,17.217374417480716,-0.9998699750484301,-0.4310591217664051,0.0,-0.024791695263956078,87.745,0.11333942152265358,859.0,6.7580945044277305,-0.20975751652819183,+2% ~ -2%,기/수의,2024년 노후 전자법정 개선 공사(대법원 청사),대법원,서울
41999,21263000.0,16.87247907801889,-1.25792445211611,-0.44604648964751786,0.0,-0.024791695263956078,88.0,0.22960121085293853,123.0,4.8283137373023015,-3.7305321210864864,+2% ~ -2%,물품/기/수의,24년 전관방송용 앰프 구매,육군사관학교,서울/경기
20240906022-00,99074515.0,18.411382811840852,-0.10649979410654149,-0.31287419311997133,0.0,-0.024791695263956078,87.745,0.11333942152265358,1103.0,7.007600613951853,0.24545210575610688,+2% ~ -2%,기/수의,북한산국립공원 탐방안내소 신축공사(통신),국립공원공단,서울
20240902994-00,56745000.0,17.854078122340074,-0.5234812773614269,-0.38532000944223715,0.0,-0.024791695263956078,87.745,0.11333942152265358,2980.0,8.000349495324684,2.0566656434718866,+2% ~ -2%,기/수의,철도보수장비 LTE-R 휴대무전기 거치대 설치공사,한국철도공사,서울/인천/경기
E012407564,158177250.0,18.87922680396914,0.243546213839831,-0.21172146590460994,10539451.0,-0.024791695002422964,87.745,0.11333942152265358,839.0,6.734591659972948,-0.25263711161014585,+2% ~ -2%,기/A값/순,24년 변전소 무인보안시스템 성능개선 공사,한국전력공사,서울
20240830895-00,40600000.0,17.5192786492025,-0.7739819164766554,-0.4129517388519169,0.0,-0.024791695263956078,87.745,0.11333942152265358,1052.0,6.960347729101308,0.15924192074025453,+2% ~ -2%,기/수의,동대문서 장안2파출소 리모델링 통신,경찰청,서울
20240819773-00,1154796000.0,20.867189542809754,1.73096174633742,1.4939644817332525,26555331.0,-0.024791695173695283,86.745,-0.34258916408631507,2863.0,7.9603236291488395,1.9836407405616567,+2% ~ -2%,기/A값/순/의무,경원선 외대앞역 등 13개역 승강장안전문 장애물검지센서 개량공사,한국철도공사,전국/서울/경기
20240827254-00,997953000.0,20.721216739980445,1.6217432936932075,1.225531943126724,36623699.0,-0.024791695119908874,87.745,0.11333942152265358,2618.0,7.8709295967551425,1.820546442798696,+2% ~ -2%,기/A값/순,경원선 가능 등 16역 승강장 비상통화장치 개량공사,한국철도공사,서울/경기
2024-19131,87672540.0,18.289119306833584,-0.19797868998940235,-0.33238836394288457,0.0,-0.024791695263956078,87.745,0.11333942152265358,1014.0,6.923628628138427,0.09225002177709177,+2% ~ -2%,기/수의,24-A-00부대 통신공사(1200),국군재정관리단,서울
20240826609-00,279950000.0,19.45012157733124,0.6706959469458513,-0.0033107085510898455,19846974.0,-0.024791694985685973,87.745,0.11333942152265358,1085.0,6.99117688712121,0.21548795577462182,+2% ~ -2%,기/A값/순,우리금융아트홀 및 올림픽테니스경기장 시설개선 공사(통신) (긴급공고),서울올림픽기념국민체육진흥공단,서울
E012407415,67615900.0,18.029353735246353,-0.39233814071648127,-0.3667147590712438,1633643.0,-0.02479169516912274,87.745,0.11333942152265358,776.0,6.656726524178391,-0.3946975971099171,+2% ~ -2%,기/A값/순,전력구 PS-LTE 비상통신망 시설공사(강남전력지사),한국전력공사,서울
20240822293-00,42754260.0,17.570979420894687,-0.7352988318520824,-0.4092647813171943,2278333.0,-0.024791695054790355,87.745,0.11333942152265358,978.0,6.887552571664617,0.026431320694894806,+2% ~ -2%,기/A값/순,국회 경내 보안장비(CCTV) 교체 공사,국회,서울
20240822245-00,97277000.0,18.39307314717074,-0.1201992861005572,-0.3159505912673755,0.0,-0.024791695263956078,87.745,0.11333942152265358,1137.0,7.037905963447182,0.30074248210510207,+2% ~ -2%,기/수의,한국체육대학교 필승관 대강당 무대음향 설비교체 통신공사,한국체육대학교,서울
20240817325-00,603581000.0,20.218390808219443,1.2455234147028844,0.5505749663070132,21604569.0,-0.024791695123460467,87.745,0.11333942152265358,690.0,6.539585955617669,-0.6084138626971488,+2% ~ -2%,기/A값/순,한국전기공사협회 서울남부회 사옥건립 정보통신공사,한국전기공사협회,서울
20240821407-00,87538000.0,18.28758355419099,-0.19912775696638113,-0.3326186255021771,0.0,-0.024791695263956078,87.745,0.11333942152265358,1121.0,7.023758954738443,0.2749320740832691,+2% ~ -2%,기/수의,재외동포인증센터 전산실 환경 구축 전기 정보통신 소액수의 견적 제출 공고,재외동포청,서울
E012407107,29381517.0,17.195876395176494,-1.0159550312059353,-0.43215186809583717,700837.0,-0.024791695170330284,87.745,0.11333942152265358,587.0,6.3784261836515865,-0.9024406465062706,+2% ~ -2%,기/A값/순,지하전력구 PS-LTE 비상통신망 시설공사(전자제어부),한국전력공사,서울
2402707-00,270875000.0,19.417168021512538,0.6460397349263279,-0.018842324803356424,19599420.0,-0.024791694979950405,87.745,0.11333942152265358,975.0,6.884486652042782,0.020837725749779448,+2% ~ -2%,기/A값/순,서울영등포 공공주택지구 임시이주시설 정보통신공사,한국토지주택공사,서울
2024-17759,47934460.0,17.685345240036565,-0.6497290711846131,-0.40039900958055613,0.0,-0.024791695263956078,87.745,0.11333942152265358,925.0,6.831953565565855,-0.07500588504676704,+2% ~ -2%,기/수의,[방사청-24-8] 사무실 이전 통신공사,수도방위사령부,서울
2024-17683,197762000.0,19.102574850507654,0.4106576727639193,-0.14397324040136925,12372515.0,-0.02479169501839029,87.745,0.11333942152265358,936.0,6.843749949006225,-0.05348405834499548,+2% ~ -2%,기/A값/순,[방사청-24-7-3] 시설사업 통신공사,수도방위사령부,서울
20240815156-00,108867000.0,18.50563752086272,-0.035977386683588505,-0.29611462075897116,0.0,-0.024791695263956078,87.745,0.11333942152265358,1175.0,7.0707241072602764,0.36061730792689717,+2% ~ -2%,기/수의,스포츠비즈홀 사무공간 리모델링 공사(통신),서울올림픽기념국민체육진흥공단,서울
20240814447-00,55440000.0,17.83081193088344,-0.5408892970785592,-0.38755348153140606,0.0,-0.024791695263956078,87.745,0.11333942152265358,1082.0,6.988413181999592,0.21044573389510024,+2% ~ -2%,기/수의,안보수사과 청사 이전 통신공사,경찰청,서울
20240812520-00,72100000.0,18.0935646161248,-0.34429485514179414,-0.35904034359611553,0.0,-0.024791695263956078,87.745,0.11333942152265358,1124.0,7.026426808699636,0.279799421004355,+2% ~ -2%,기/수의,서울명일동우체국 건립공사(통신),과학기술정보통신부,서울
20240809207-00,208065000.0,19.153361093653828,0.4486564970964485,-0.12633993547055905,13799468.0,-0.024791695003630987,87.745,0.11333942152265358,1091.0,6.996681488176539,0.22553078547527056,+2% ~ -2%,기/A값/순,한국체육대학교 골프연습장 개축 통신공사,한국체육대학교,서울
20240802605-00,3051000000.0,21.838735243008706,2.4578828987177452,4.739266174737428,64396761.0,-0.02479169518110951,86.745,-0.34258916408631507,2801.0,7.938445551164788,1.9437254389507215,+2% ~ -2%,기/A값/순/의무,경부선 노량진역 등 25개역 승강장안전문 장애물센서 교체공사(총체 및 1차),한국철도공사,전국/서울/인천/경기
20240809896-00,135200000.0,18.72226572896959,0.1261062153980048,-0.2510464057979865,5151731.0,-0.024791695114391343,87.745,0.11333942152265358,2949.0,7.989899374942939,2.0375999966992584,+2% ~ -2%,기/A값/순,공동실습실 장비구축 공사,아이씨티폴리텍(ICTPolytech)대학,서울/인천/경기
20240808338-00,52640000.0,17.778986863978297,-0.5796653807451932,-0.39234560555414394,0.0,-0.024791695263956078,87.745,0.11333942152265358,1060.0,6.967909201801884,0.17303739508157376,+2% ~ -2%,기/수의,강서서 공항지구대 시설개선 통신공사,경찰청,서울
2024-16530,73714700.0,18.115712808095584,-0.32772333490631317,-0.3562768283605745,0.0,-0.024791695263956078,87.745,0.11333942152265358,981.0,6.890609120147166,0.032007818532517114,+2% ~ -2%,기/수의,24-N-00대대 바다마을 리모델링 통신공사(3107),국군재정관리단,서울
20240734515-00,232848000.0,19.26589644242989,0.5328566797528753,-0.08392450345073287,5296134.0,-0.024791695174679166,87.745,0.11333942152265358,2692.0,7.898782356970309,1.871362210321596,+2% ~ -2%,기/A값/순,경의선 한국항공대~강매 등 5개소 영상감시설비 개량공사,한국철도공사,서울/경기
20240732870-00,276070000.0,19.436165018335174,0.6602534963780522,-0.00995122326831236,16370301.0,-0.02479169503120582,87.745,0.11333942152265358,1046.0,6.954638864880987,0.1488264245812189,+2% ~ -2%,기/A값/순,김포공항 국제선 서편 보안검색장 조성 정보통신공사,한국공항공사,서울
20240732842-00,545908000.0,20.11796102317508,1.1703807476489247,0.45186919174866935,20351870.0,-0.02479169511762466,87.745,0.11333942152265358,1019.0,6.928537818164665,0.10120655811933933,+2% ~ -2%,기/A값/순,김포공항 통합운영센터 상황실 이전 및 기타 통신공사,한국공항공사,서울
202407820,1136820000.0,20.851500728716246,1.719223203499962,1.4631990455072752,276719152.0,-0.024791694308523085,86.745,-0.34258916408631507,2822.0,7.945909598613133,1.9573431664931586,+2% ~ -2%,기/A값/순/의무,[긴급]2024년 개량사업 ITS 현장설비(CCTV 및 VMS) 통합설치공사,한국도로공사,전국/서울/경기
20240731377-00,80300000.0,18.20128019137029,-0.2637008799219704,-0.3450062661009546,0.0,-0.024791695263956078,87.745,0.11333942152265358,1096.0,7.001245622069476,0.233857786643384,+2% ~ -2%,기/수의,서울응암동우체국 건립공사(통신),과학기술정보통신부,서울
E012406425,105654681.0,18.4756866171826,-0.058386981428876175,-0.30161241756204166,2494963.0,-0.024791695171267104,87.745,0.11333942152265358,812.0,6.70196036600254,-0.3121710405838626,+2% ~ -2%,기/A값/순,탄천-대치 전력구 통신케이블 지장이설공사(전자제어부),한국전력공사,서울
20240725940-00,38942000.0,17.477583943336917,-0.8051783528663822,-0.4157893608625238,1639754.0,-0.024791695098678797,87.745,0.11333942152265358,954.0,6.862757913051401,-0.01880511541289178,+2% ~ -2%,기/A값/순,김포공항 외곽지역 부대시설 개선 정보통신공사,한국공항공사,서울
20240725147-00,75685000.0,18.14209056139146,-0.3079872104819909,-0.3529047133741458,0.0,-0.024791695263956078,87.745,0.11333942152265358,1089.0,6.994849985833071,0.22218931423204874,+2% ~ -2%,기/수의,경부선 구로입출고 절연구분장치 영상감시설비 개량공사,한국철도공사,서울
20240722239-00,339282000.0,19.642342180896758,0.8145175115171045,0.0982343994907262,15367481.0,-0.0247916950861713,87.745,0.11333942152265358,1022.0,6.931471805599453,0.10655945033718502,+2% ~ -2%,기/A값/순,경부선 구로역 신호기능실 신축에 따른 통신설비 신설공사(총체 및 1차),한국철도공사,서울
20240721828-00,174179000.0,18.97559406976633,0.315649259420384,-0.1843349049828792,7838581.0,-0.024791695087313916,87.745,0.11333942152265358,1059.0,6.966967138613983,0.17131865469180765,+2% ~ -2%,기/A값/순,김포공항 국제선 탑승구 시설개선 정보통신공사,한국공항공사,서울
E012406291,181679300.0,19.017753608330132,0.34719348873491396,-0.1714983450515431,11766693.0,-0.024791695009740773,87.745,0.11333942152265358,855.0,6.75343791859778,-0.21825319096610082,+2% ~ -2%,기/A값/순,세곡2지구 배전자동화 자가 광케이블 시설공사(ICT운영부),한국전력공사,서울
20240722858-00,64020000.0,17.97470610812611,-0.43322609490429,-0.3728690443474449,0.0,-0.024791695263956078,87.745,0.11333942152265358,1131.0,7.0326242610280065,0.29110631821381894,+2% ~ -2%,기/수의,중랑서 상봉파출소 시설개선 통신공사,경찰청,서울
E012406214,279084300.0,19.44702444826814,0.6683786410001215,-0.004792330610548488,19577635.0,-0.024791694988610856,87.745,0.11333942152265358,2327.0,7.753194269884341,1.6057450747015578,+2% ~ -2%,기/A값/순,2024년 고압 AMI 통신망 구축공사(ICT운영부),한국전력공사,서울/경기
20240713341-01,134355648.0,18.716000939034274,0.12141883083311254,-0.2524914913347175,0.0,-0.024791695263956078,87.745,0.11333942152265358,1184.0,7.078341579557671,0.37451495032880766,+2% ~ -2%,기/정/수의/협정,경찰청 세검정로 별관 통신공사 (정정공고),경찰청,서울
2024-15356,10000000.0,16.118095750958314,-1.822362334277579,-0.46532280852898106,0.0,-0.024791695263956078,87.745,0.11333942152265358,388.0,5.966146739123692,-1.654620906048087,+2% ~ -2%,기/수의,24-00대대 매입관사 공사(통신),해군재경근무지원대대,서울
2024-14574,31942000.0,17.279432347505136,-0.9534375509242219,-0.42776967091936857,0.0,-0.024791695263956078,87.745,0.11333942152265358,2266.0,7.7266536648476425,1.5573232592318074,+2% ~ -2%,기/수의,사령부 및 OO대대 보수공사(통신),국군화생방방호사령부,서울/경기
20240702085-00,9400000.0,16.056220353623207,-1.8686581854409532,-0.46634969224813916,0.0,-0.024791695263956078,87.745,0.11333942152265358,319.0,5.771441123130016,-2.0098501630877594,+2% ~ -2%,기/수의,국립항공박물관 전시동 LAN케이블 공사,국립항공박물관,서울
20240637912-00,96990196.0,18.390120469504893,-0.12240851192598641,-0.31644144853102457,5550082.0,-0.024791695039348565,87.745,0.11333942152265358,999.0,6.90875477931522,0.06511353554980279,+2% ~ -2%,기/A값/순,본관 8층 6파트 긴급치료병상 조성공사(통신),서울대학교병원,서울
20240625369-00,307516000.0,19.54403767962939,0.7409650051030318,0.04386775245276475,17691835.0,-0.024791695038138425,87.745,0.11333942152265358,1032.0,6.9411900550683745,0.1242898405005754,+2% ~ -2%,기/A값/순/협정,"경찰병원 51, 52병동 시설개선공사(통신)",서울지방조달청/경찰청,서울
20240633586-00,98200000.0,18.402516783507995,-0.11313345378043785,-0.3143709018127373,4250580.0,-0.024791695094057625,87.745,0.11333942152265358,1008.0,6.917705609835305,0.08144381374599424,+2% ~ -2%,기/A값/순,김포공항 국제선 화장실 시설개선 정보통신공사,한국공항공사,서울
