오퍼레이션 번호,오퍼레이션명(국문),항목명(영문),항목명(국문),항목크기,항목구분,샘플데이터,항목설명
21,입찰공고목록 정보에 대한 기타공고조회,ntceSpecFileNm3,공고규격파일명3,256,0,2018033042000_입찰공고문.hwp,공고의 공고규격파일명
21,입찰공고목록 정보에 대한 기타공고조회,ntceSpecFileNm4,공고규격파일명4,256,0,2018033042000_붙임 자료.zip,공고의 공고규격파일명
21,입찰공고목록 정보에 대한 기타공고조회,ntceSpecFileNm5,공고규격파일명5,256,0,2018033042000_붙임2 자료.zip,공고의 공고규격파일명
21,입찰공고목록 정보에 대한 기타공고조회,rbidPermsnYn,재입찰허용여부,1,0,Y,입찰이 유찰되는 경우 재공고 없이 다시 입찰허용 여부(Y/N)
21,입찰공고목록 정보에 대한 기타공고조회,presmptPrce,추정가격,25,0,213636363,"계약을 체결함에 있어 국제입찰 대상여부를 판단하는 기준 등으로 삼기 위하여 예정가격이 결정되기 전에 예산에 계상된 금액 등을 기준으로 하여 부가가치세 및 조달 수수료를 제외한 금액(원화,원)"
21,입찰공고목록 정보에 대한 기타공고조회,opengPlce,개찰장소,100,0,글로컬캠퍼스 내 지정입찰장,집행관이 개찰을 하는 장소
21,입찰공고목록 정보에 대한 기타공고조회,bidNtceDtlUrl,입찰공고상세URL,512,0,추후제공예정,나라장터시스템의 입찰공고 상세화면 링크
21,입찰공고목록 정보에 대한 기타공고조회,bidNtceUrl,입찰공고URL,500,0,http://www.ebidplus.jeonnam.kr,해당 입찰공고를 인터넷상에서 확인할 수 있는 URL주소
21,입찰공고목록 정보에 대한 기타공고조회,bidPrtcptFee,입찰참가수수료,21,0,10000,"입찰에 참가하기위해 납부하는 수수료(원화,원)"
21,입찰공고목록 정보에 대한 기타공고조회,bidPrtcptFeePaymntYn,입찰보증금납부대상여부,30,0,Y,입찰보증금을 납부대상 여부(Y/N)
21,입찰공고목록 정보에 대한 기타공고조회,untyNtceNo,통합공고번호,11,0,00019991191,입찰공고를 구분하는 번호로 입찰공고번호이며 형식은 년도(4)+월(2)+순번(5)
21,입찰공고목록 정보에 대한 기타공고조회,cmmnSpldmdYn,공동수급여부,1,0,Y,공동수급이라 함은 구성원을 2인 이상으로 하여 수급인이 해당계약을 공동으로 수행하기 위하여 잠정적으로 결성한 실체를 의미하며 공동수급체가도급을 받아 이행하는 방식으로 여부(Y/N)
21,입찰공고목록 정보에 대한 기타공고조회,bidQlfctRgstCntnts,입찰참가자격내용,4000,0,붙임 참조,공고의 투찰 참가자격 내용
21,입찰공고목록 정보에 대한 기타공고조회,rgstDt,등록일시,19,1,2018/03/19 14:51,공고의 등록일시 “YYYY-MM-DD HH:MM:SS”
21,입찰공고목록 정보에 대한 기타공고조회,sucsfbidMthdNm,낙찰방법명,200,0,공고서참조,낙찰자를 결정하는 방법
21,입찰공고목록 정보에 대한 기타공고조회,rmrkCntnts,비고내용,4000,0,공고서 참조,공고서의 비고 내용
22,나라장터검색조건에 의한 입찰공고 기타조회,resultCode,결과코드,2,1,00,결과코드
22,나라장터검색조건에 의한 입찰공고 기타조회,resultMsg,결과메세지,50,1,정상,결과메세지
22,나라장터검색조건에 의한 입찰공고 기타조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
22,나라장터검색조건에 의한 입찰공고 기타조회,pageNo,페이지 번호,4,1,1,페이지 번호
22,나라장터검색조건에 의한 입찰공고 기타조회,totalCount,전체 결과 수,4,1,1,전체 결과 수
22,나라장터검색조건에 의한 입찰공고 기타조회,bidNtceNo,입찰공고번호,40,1,2018031901,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
22,나라장터검색조건에 의한 입찰공고 기타조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
22,나라장터검색조건에 의한 입찰공고 기타조회,rgstTyNm,등록유형명,100,1,나라장터 기타 공고건,"입찰공고가 ""조달청 또는 나라장터 자체 공고건"",""'나라장터 기타 공고건"""
22,나라장터검색조건에 의한 입찰공고 기타조회,ntceKindNm,공고종류명,100,0,일반,"공고의 공고상태명으로 일반, 변경, 취소, 재입찰, 연기, 긴급, 갱신, 긴급갱신 구분"
22,나라장터검색조건에 의한 입찰공고 기타조회,bidNtceDt,입찰공고일시,19,0,2018/03/19 14:51,입찰공고서를 공고한 일시 “YYYY-MM-DD HH:MM:SS”
22,나라장터검색조건에 의한 입찰공고 기타조회,refNo,참조번호,105,0,학생지원팀-44,조달청 입찰공고의 경우 참조공고번호는 자체 전자조달시스템에서 관리하는 공고번호를 의미하며 자체전자조달시스템의 경우 참조공고번호는 나라장터(G2B) 입찰공고번호를 의미함
22,나라장터검색조건에 의한 입찰공고 기타조회,bidNtceNm,입찰공고명,100,1,학교경영자배상책임상해보험 업체 선정 재공고입찰,공사명 또는 사업명이라고도 하며 입찰공고 내용을 요약한 이름
22,나라장터검색조건에 의한 입찰공고 기타조회,ntceInsttCd,공고기관코드,7,0,C518002,공고를 하는 기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 공고기관 코드가 표기됨
22,나라장터검색조건에 의한 입찰공고 기타조회,ntceInsttNm,공고기관명,200,1,건국대학교 GLOCAL(글로컬)캠퍼스,수요기관의 의뢰를 받아 공고하는 기관의 명
22,나라장터검색조건에 의한 입찰공고 기타조회,dminsttNm,수요기관명,200,0,건국대학교 GLOCAL(글로컬)캠퍼스,계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음
22,나라장터검색조건에 의한 입찰공고 기타조회,bidMethdNm,입찰방식명,200,1,직찰,"공고의 입찰방식명 직찰 전자입찰,전자입찰/직찰,전자/직찰/우편/상시,직찰/우편/상시,우편/상시,전자시담,복수견적(역경매),직찰/우편,전자시담(다자간)"
22,나라장터검색조건에 의한 입찰공고 기타조회,cntrctCnclsMthdNm,계약체결방법명,200,1,제한경쟁,"계약체결의 방법을 구분하는 명 *일반경쟁계약은 계약 대상 물품의 규격 및 시방서와 계약조건 등을 널리 공고하여 일정한 자격을 가진 불특정 다수인의 입찰희망자를 모두 경쟁 입찰하는 계약방법 *제한경쟁계약은 일반·지명경쟁계약제도의 단점을 보완하기 위해 실적제한, 기술보유제한, 특정물품제한, 지역제한 등을 두는 계약방법 *지명경쟁계약은 계약상대자의 신용과 실적 등에 있어 적당하다고 인정하는 특정 다수의 경쟁 참가자를 지명하여 계약 상대방을 결정하는 계약방법 *수의계약은 계약상대자를 결정함에 있어 경쟁방법에 의하지 않고 특정인을 선정하여 계약하는 계약방법"
22,나라장터검색조건에 의한 입찰공고 기타조회,bidBeginDt,입찰개시일시,19,0,2018/03/27 14:30,입찰서의 제출을 개시하는 일시 “YYYY-MM-DD HH:MM:SS”
22,나라장터검색조건에 의한 입찰공고 기타조회,bidClseDt,입찰마감일시,19,0,2018/03/27 14:30,입찰서의 제출을 마감하는 일시 “YYYY-MM-DD HH:MM:SS”
22,나라장터검색조건에 의한 입찰공고 기타조회,opengDt,개찰일시,19,0,2018/03/27 14:30,"집행관이 개찰을 수행할 수 있는 시작일시이며 개찰일시 이후에 개찰이 가능함 실제 개찰을 수행한 시간을 의미하지 않음 “YYYY-MM-DD HH:MM:SS”"
22,나라장터검색조건에 의한 입찰공고 기타조회,ntceSpecDocUrl1,공고규격서URL1,800,0,추후제공예정,공고의 공고규격서URL
22,나라장터검색조건에 의한 입찰공고 기타조회,ntceSpecDocUrl2,공고규격서URL2,800,0,추후제공예정,공고의 공고규격서URL
22,나라장터검색조건에 의한 입찰공고 기타조회,ntceSpecDocUrl3,공고규격서URL3,800,0,추후제공예정,공고의 공고규격서URL
22,나라장터검색조건에 의한 입찰공고 기타조회,ntceSpecDocUrl4,공고규격서URL4,800,0,추후제공예정,공고의 공고규격서URL
22,나라장터검색조건에 의한 입찰공고 기타조회,ntceSpecDocUrl5,공고규격서URL5,800,0,추후제공예정,공고의 공고규격서URL
22,나라장터검색조건에 의한 입찰공고 기타조회,ntceSpecFileNm1,공고규격파일명1,256,0,2018033042000_입찰공고문.hwp,공고의 공고규격파일명
22,나라장터검색조건에 의한 입찰공고 기타조회,ntceSpecFileNm2,공고규격파일명2,256,0,2018033042000_입찰공고문.hwp,공고의 공고규격파일명
22,나라장터검색조건에 의한 입찰공고 기타조회,ntceSpecFileNm3,공고규격파일명3,256,0,2018033042000_입찰공고문.hwp,공고의 공고규격파일명
22,나라장터검색조건에 의한 입찰공고 기타조회,ntceSpecFileNm4,공고규격파일명4,256,0,2018033042000_붙임 자료.zip,공고의 공고규격파일명
22,나라장터검색조건에 의한 입찰공고 기타조회,ntceSpecFileNm5,공고규격파일명5,256,0,2018033042000_붙임2 자료.zip,공고의 공고규격파일명
22,나라장터검색조건에 의한 입찰공고 기타조회,rbidPermsnYn,재입찰허용여부,1,0,Y,입찰이 유찰되는 경우 재공고 없이 다시 입찰허용 여부(Y/N)
22,나라장터검색조건에 의한 입찰공고 기타조회,presmptPrce,추정가격,25,0,213636363,"계약을 체결함에 있어 국제입찰 대상여부를 판단하는 기준 등으로 삼기 위하여 예정가격이 결정되기 전에 예산에 계상된 금액 등을 기준으로 하여 부가가치세 및 조달 수수료를 제외한 금액(원화,원)"
22,나라장터검색조건에 의한 입찰공고 기타조회,opengPlce,개찰장소,100,0,글로컬캠퍼스 내 지정입찰장,집행관이 개찰을 하는 장소
22,나라장터검색조건에 의한 입찰공고 기타조회,bidNtceDtlUrl,입찰공고상세URL,512,0,추후제공예정,나라장터시스템의 입찰공고 상세화면 링크
22,나라장터검색조건에 의한 입찰공고 기타조회,bidNtceUrl,입찰공고URL,500,0,http://www.ebidplus.jeonnam.kr,해당 입찰공고를 인터넷상에서 확인할 수 있는 URL주소
22,나라장터검색조건에 의한 입찰공고 기타조회,bidPrtcptFee,입찰참가수수료,21,0,10000,"입찰에 참가하기위해 납부하는 수수료(원화,원)"
22,나라장터검색조건에 의한 입찰공고 기타조회,bidPrtcptFeePaymntYn,입찰보증금납부대상여부,30,0,Y,입찰보증금을 납부대상 여부(Y/N)
22,나라장터검색조건에 의한 입찰공고 기타조회,untyNtceNo,통합공고번호,11,0,00019991191,입찰공고를 구분하는 번호로 입찰공고번호이며 형식은 년도(4)+월(2)+순번(5)
22,나라장터검색조건에 의한 입찰공고 기타조회,cmmnSpldmdYn,공동수급여부,1,0,Y,공동수급이라 함은 구성원을 2인 이상으로 하여 수급인이 해당계약을 공동으로 수행하기 위하여 잠정적으로 결성한 실체를 의미하며 공동수급체가도급을 받아 이행하는 방식으로 여부(Y/N)
22,나라장터검색조건에 의한 입찰공고 기타조회,bidQlfctRgstCntnts,입찰참가자격내용,4000,0,붙임 참조,공고의 투찰 참가자격 내용
22,나라장터검색조건에 의한 입찰공고 기타조회,rgstDt,등록일시,19,1,2018/03/19 14:51,공고의 등록일시 “YYYY-MM-DD HH:MM:SS”
22,나라장터검색조건에 의한 입찰공고 기타조회,sucsfbidMthdNm,낙찰방법명,200,0,공고서참조,낙찰자를 결정하는 방법
22,나라장터검색조건에 의한 입찰공고 기타조회,rmrkCntnts,비고내용,4000,0,공고서 참조,공고서의 비고 내용
23,입찰공고목록 정보에 대한 혁신장터 최종제안요청서 교부 첨부파일정보조회,resultCode,결과코드,2,1,00,결과코드
23,입찰공고목록 정보에 대한 혁신장터 최종제안요청서 교부 첨부파일정보조회,resultMsg,결과메세지,50,1,정상.,결과메세지
23,입찰공고목록 정보에 대한 혁신장터 최종제안요청서 교부 첨부파일정보조회,numOfRows,한 페이지 결과 수,4,1,10,한 페이지 결과 수
23,입찰공고목록 정보에 대한 혁신장터 최종제안요청서 교부 첨부파일정보조회,pageNo,페이지 번호,4,1,1,페이지 번호
23,입찰공고목록 정보에 대한 혁신장터 최종제안요청서 교부 첨부파일정보조회,totalCount,전체 결과 수,4,1,1,전체 결과 수
23,입찰공고목록 정보에 대한 혁신장터 최종제안요청서 교부 첨부파일정보조회,bidNtceNo,입찰공고번호,40,1,20200516465,"입찰공고 관리번호이며 조달청나라장터 공고건의 형식은 년도(4)+월(2)+순번(5)이며 자체전자조달시스템 보유기관은 각 기관별 형식 별도 사용
*차세대나라장터 번호체계 개편 : 테스트여부(1)+년도(2)+번호구분(2)+순번(8) 총 13자리 구성
(테스트여부 : T(모의)/R(실제), 번호구분 : BK(입찰공고번호)/TA(계약번호) 예시 : R24TA00000001 ☞ `24년 실제 계약번호이며 순번은 00000001)"
23,입찰공고목록 정보에 대한 혁신장터 최종제안요청서 교부 첨부파일정보조회,bidNtceOrd,입찰공고차수,3,1,000,입찰공고차수는 해당 입찰공고에 대한 재공고 및 재입찰 등이 발생되었을 경우 증가되는 수
23,입찰공고목록 정보에 대한 혁신장터 최종제안요청서 교부 첨부파일정보조회,issDt,교부일시,19,0,2020-06-15 10:27:19,"혁신장터 제안서 교부일시 “YYYY-MM-DD HH:MM:SS”"
