공고번호,입찰년도,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%),Unnamed: 0
20220822983-00,2022,강북정수센터 배출수 재처리장 설치 통신공사,서울특별시/서울특별시,서울,144815000.0,145716150.0,,127858636.0,87.745,1034.0,기/A값,0.62227,
20220823919-00,2022,도봉2동 도시재생 뉴딜사업 희망플랫폼 신축 통신공사 (긴급공고),서울특별시,서울,105380000.0,106230725.0,+3% ~ -3%,5653878.0,87.745,1038.0,기/A값,0.80729,
20220822693-00,2022,202경비단 청사이전 리모델링 통신공사,서울지방조달청/경찰청,서울,140809000.0,142123500.0,+2% ~ -2%,0.0,87.745,1155.0,기/수의/협정,0.93353,
20220820855-00,2022,한국폴리텍대학 서울정수캠퍼스 메타버스콘텐츠과 인테리어 리모델링 공사(통신),한국폴리텍1대학,서울,106920000.0,107450100.0,+2% ~ -2%,0.0,87.745,1117.0,기/수의,0.49579,
20220819802-00,2022,신용보증기금 프론트원 출입통제 및 내방객관리시스템 설치공사(긴급) (긴급공고),신용보증기금,서울,129844000.0,125169350.0,+0% ~ -5%,4108070.0,87.745,761.0,기/A값/순,-3.60021,
2022-16189,2022,동0진지 통신케이블 공사,육군제6501부대,서울,46946596.0,46596635.0,+2% ~ -2%,0.0,87.745,846.0,기/수의,-0.74545,
20220815340-01,2022,22년 서울강동경찰서 수사부서 환경개선 공사(통신) 변경공고 (긴급공고) (정정공고),경찰청,서울,93011000.0,93375650.0,+2% ~ -2%,5067228.0,87.745,984.0,기/정/A값/순,0.39205,
20220809545-00,2022,율현 책 쉼터 건립 통신공사,서울특별시,서울,88463700.0,87970575.0,+3% ~ -3%,0.0,87.745,1120.0,수의,-0.55744,
E012206852,2022,상도로 지중화관련 배전계통 자가광케이블 이설공사(ICT운영부),한국전력공사,서울,102259300.0,102379547.0,+2% ~ -2%,6302850.0,87.745,782.0,기/A값/순,0.11759,
20220806956-00,2022,2022년 소규모주택 CCTV 설치공사,서울주택도시공사,서울,97477600.0,97200325.0,+3% ~ -3%,2799304.0,87.745,1023.0,기/A값,-0.28445,
20220809426-00,2022,중부소방서 IP행정교환기 회선 증설,서울특별시/서울특별시,서울,87279000.0,87406500.0,+3% ~ -3%,0.0,84.245,41.0,물품/기,0.14608,
20220808926-00,2022,2022년 정화조 악취저감시설 모니터링 확대 설치공사,서울특별시,서울,140053000.0,139976375.0,+3% ~ -3%,7626697.0,87.745,113.0,기/A값,-0.05472,
20220806084-00,2022,경찰병원 61·62병동 통신시설 개선공사,서울지방조달청/경찰청,서울,282644000.0,280101675.0,+2% ~ -2%,16749380.0,87.745,1034.0,기/A값/순/협정,-0.89948,
20220807570-00,2022,UPS(무정전전원장치)용 무누수무누액밀폐형 축전지 구매,인천광역시,서울/인천/경기,38940000.0,38597975.0,+3% ~ -3%,0.0,88,298.0,물품/수의,-0.87834,
20220808804-00,2022,강북장애인종합복지관 자가망 공사,서울특별시,서울,8615420.0,8598175.0,+3% ~ -3%,0.0,87.745,379.0,기/수의,-0.20017,
20220805233-00,2022,고척1동 마을공동주차장 증축 정보통신공사,서울특별시,서울,51007000.0,50660475.0,+3% ~ -3%,3593343.0,87.745,942.0,기/A값,-0.67937,
20220806908-00,2022,2022년 스마트시티 유무선통신망 구축 통신공사(긴급) (긴급공고),서울특별시,서울,166625000.0,166058950.0,+3% ~ -3%,9966575.0,87.745,1075.0,기/A값,-0.33972,
20220806374-00,2022,서울강남경찰서 수사부서 환경개선 공사(통신) (긴급공고),경찰청,서울,146076000.0,147018975.0,+2% ~ -2%,9722905.0,87.745,1085.0,기/A값/순,0.64553,
20220803693-00,2022,비산재 고형화설비 설치공사(정보통신 분야) (긴급공고),한종산업개발,서울,93456000.0,93330125.0,+3% ~ -3%,3380079.0,87.745,291.0,기/A값,-0.13469,
20220804774-00,2022,「서울유망기업 상설전시장」조성공사(통신),(재)서울산업진흥원,서울,109010000.0,109715650.0,+3% ~ -3%,0.0,87.745,1112.0,수의,0.64732,
20220734472-00,2022,노후.저화소 CCTV 개선사업,서울특별시/서울특별시,서울,138615000.0,138882250.0,+3% ~ -3%,7714203.0,87.745,1052.0,기/A값,0.19280,
20220800427-00,2022,박종철센터 조성 리모델링 공사(통신),서울특별시,서울,68350000.0,68021475.0,+3% ~ -3%,3850095.0,87.745,1002.0,기/A값,-0.48066,
20220734307-00,2022,강남복지센터(가칭)공간 개선공사(통신) (긴급공고),서울특별시,서울,98010000.0,97815250.0,+3% ~ -3%,4260967.0,87.745,1038.0,기/A값,-0.19871,
20220733186-00,2022,2022년 제1차 영상정보용 자가통신망 구축 공사,서울특별시,서울,343780000.0,344729750.0,+3% ~ -3%,18125666.0,87.745,1038.0,기/A값,0.27626,
20220733847-00,2022,암사아리수정수센터 방류수 TMS TOC수질연속자동측정기 구매·설치 (긴급공고),서울특별시/서울특별시,서울,146377000.0,147178825.0,+3% ~ -3%,0.0,84.245,35.0,물품/기,0.54778,
20220709475-00,2022,2022년 CCTV 신규설치(1차) 공사,서울지방조달청/서울특별시,서울,251974000.0,252343825.0,+3% ~ -3%,10865611.0,87.745,986.0,기/A값/협정,0.14677,
20220729201-00,2022,화학폐수처리 시스템 개선공사,국민건강보험공단,서울/인천/경기,59310000.0,59275800.0,+2% ~ -2%,0.0,87.995,107.0,물품/기/수의/협정,-0.05767,
20220718726-01,2022,구내교환기 교체공사 (정정공고),서울지방조달청/헌법재판소,서울,145300000.0,144924450.0,+2% ~ -2%,0.0,84.245,43.0,물품/기/정,-0.25847,
20220730142-00,2022,"서울대학교 기초교육원(61동) 2,3층 리모델링 통신공사 (긴급공고)",서울대학교,서울,147404000.0,148183100.0,+2% ~ -2%,10336708.0,87.745,1023.0,기/A값/순,0.52854,
20220726758-00,2022,수락산역 승강편의시설(49공구) 신설 전자설비 이설공사,서울교통공사,서울,193164830.0,193200150.0,+3% ~ -3%,13464290.0,87.745,1009.0,기/A값,0.01828,
E012206266,2022,2022년 배전자동화 자가광케이블 시설공사(ICT운영부),한국전력공사,서울,302086400.0,300531205.0,+2% ~ -2%,18907665.0,87.745,817.0,기/A값/순,-0.51482,
20220726154-00,2022,자동제어설비 구축(ICT기반 재난종합상황실 구축),한국원자력의학원,서울/경기,187000000.0,186731250.0,+2% ~ -2%,0.0,87.995,97.0,물품/기,-0.14372,
20220727167-00,2022,대학동 창업지원시설Ⅰ 조성공사(정보통신)_긴급 (긴급공고),서울특별시,서울,111800000.0,112713450.0,+3% ~ -3%,7228683.0,87.745,1054.0,기/A값,0.81703,
20220726311-00,2022,금천진로진학지원센터 건립공사(통신) (긴급공고),서울특별시,서울,107230000.0,108063225.0,+3% ~ -3%,6007110.0,87.745,1037.0,기/A값,0.77704,
20220723216-00,2022,병동 출입통제시스템 구매 및 설치공사,국민건강보험공단,서울/인천/경기,91900000.0,92076025.0,+2% ~ -2%,0.0,87.995,60.0,물품/기/수의,0.19153,
20220721916-00,2022,취업지원부 면접실 등 개선 통신공사,서울특별시교육청,서울,10808000.0,10787350.0,+2% ~ -2%,0.0,87.745,547.0,수의,-0.19107,
20220720645-00,2022,안산선 상록수역 등 5역 영상감시설비 개량 기타공사 (긴급공고),한국철도공사,서울/경기,905385000.0,900962250.0,+2% ~ -2%,62245124.0,86.745,2354.0,기/A값/순,-0.48850,
E012205959,2022,연동로 지장전주 관련 배전계통 자가광케이블 이설공사(ICT운영부),한국전력공사,서울,37067800.0,37288800.0,+2% ~ -2%,0.0,87.745,672.0,기/수의,0.59620,
20220715856-00,2022,공연초 병설유 신설 통신공사,서울특별시교육청,서울,83628000.0,82687025.0,+3% ~ -3%,0.0,87.745,1147.0,기/수의,-1.12520,
20220715118-00,2022,"숭실중학교 강당,체육관 환경개선 통신공사 (소액)수의견적 안내 공고",서울특별시서부교육청,서울,65450000.0,65543125.0,+2% ~ -2%,0.0,87.745,1136.0,기/수의,0.14228,
20220712023-00,2022,김포공항 공사청사 옥상 휴게시설 정보통신공사,한국공항공사,서울,45859000.0,45608875.0,+2% ~ -2%,1468143.0,87.745,1000.0,기/A값/순,-0.54543,
20220710692-00,2022,서울대학교 산학협력단 낙성대 창업센터 신축 통신공사 (긴급공고),서울대학교산학협력단,서울,176220000.0,176896725.0,+2% ~ -2%,12708555.0,87.745,1066.0,기/A값/순,0.38402,
20220713923-00,2022,8호선 복정역 승강장 석면제거 정보통신공사,서울교통공사,서울,24641880.0,24734650.0,+3% ~ -3%,0.0,87.745,866.0,기/수의,0.37647,
20220711388-00,2022,2022년 IOT주차검지센서 유지관리 용역 (재공고),서울시설공단,서울/경기,26689410.0,26672650.0,+3% ~ -3%,0.0,88,109.0,기/수의,-0.06280,
20220712447-00,2022,2022년 제2차 교내 통신시설물 성능개선공사,서울과학기술대학교,서울,50000000.0,50045625.0,+2% ~ -2%,0.0,87.745,1053.0,기/수의,0.09125,
20220712317-00,2022,인터넷(IP) 전화기 구입,경기도,서울/경기,72000000.0,71976250.0,+3% ~ -3%,0.0,88,36.0,물품/수의,-0.03299,
20220639034-00,2022,한국예탁결제원 서울사옥 2층 리모델링 공사(통신),서울지방조달청/한국예탁결제원,서울,234175000.0,233322075.0,+2% ~ -2%,15737923.0,87.745,1024.0,기/A값/순/협정,-0.36423,
2022-13567,2022,22-00대대 매입관사 리모델링(통신),해군재경근무지원대대,서울,12000000.0,11895163.0,+2% ~ -2%,0.0,87.745,489.0,수의,-0.87365,
20220706723-00,2022,2022년 교통관리시스템 통신선로(광케이블) 정비공사,서울시설공단,서울,188144000.0,189446925.0,+3% ~ -3%,12003486.0,87.745,1067.0,기/A값,0.69251,
20220707863-00,2022,경찰병원 병리과 등 시설개선공사(통신),서울지방조달청/경찰청,서울,17513000.0,17540975.0,+2% ~ -2%,0.0,87.745,84.0,기/수의/협정/여성,0.15973,
20220707109-00,2022,2022년 CCTV 통신장비 교체,서울특별시,서울,270000000.0,271088100.0,+3% ~ -3%,0.0,80.495,102.0,물품,0.40300,
20220706710-00,2022,은평 광역자원순환센터 건립사업 정보통신공사,서울특별시,서울,560785000.0,555192625.0,+3% ~ -3%,34298123.0,87.745,1037.0,기/A값,-0.99725,
20220706940-00,2022,용화여고 방송선로 교체공사 (긴급공고),서울특별시교육청,서울,298472000.0,297528900.0,+2% ~ -2%,3423837.0,87.745,1046.0,기/A값/순,-0.31598,
20220703315-00,2022,동작구 가족센터 정보통신공사,서울특별시,서울,192334000.0,191344025.0,+3% ~ -3%,12089823.0,87.745,1067.0,기/A값,-0.51472,
20220702974-00,2022,불광2동 복합청사 신축 통신공사,서울특별시,서울,288964000.0,289435800.0,+3% ~ -3%,17362555.0,87.745,1075.0,기/A값,0.16327,
20220637555-01,2022,한국은행 강남본부 통신설비 유지보수 용역 (공고),한국은행,서울,195228000.0,194430550.0,+2% ~ -2%,0.0,-,25.0,정,-0.40848,
20220700535-00,2022,서울봉천초등학교 방송시설개선 통신공사 (긴급공고),서울특별시동작교육청,서울,221012000.0,218733450.0,+3% ~ -3%,4588364.0,87.745,1094.0,A값,-1.03097,
20220642630-00,2022,풍납나들목 리모델링 통신공사,서울특별시,서울,19404000.0,19149450.0,+3% ~ -3%,0.0,87.745,779.0,수의,-1.31185,
20220640827-01,2022,서울금천경찰서 통합민원실 리모델링 공사(통신) (정정공고),경찰청,서울,54340000.0,54335575.0,+2% ~ -2%,2325021.0,87.745,1027.0,기/정/A값/순,-0.00815,
20220639280-00,2022,2022년 IOT주차검지센서 유지관리 용역,서울시설공단,서울/경기,26689410.0,26745775.0,+3% ~ -3%,0.0,88,139.0,낙찰정정/기/수의,0.21118,
20220643105-00,2022,2022년 기능보강 치매전담실 관련 공사(통신) 견적 제출 안내공고,서울특별시립,서울/경기,96567000.0,97001600.0,+3% ~ -3%,0.0,87.745,2710.0,수의,0.45005,
20220627044-01,2022,신월동 460-11 공동체주택 정보통신공사 (정정공고),서울주택도시공사,서울,56270000.0,55095425.0,+3% ~ -3%,3075456.0,87.745,971.0,기/정/A값/협정,-2.08740,
20220628975-01,2022,서울강남경찰서 통합민원실 리모델링 공사(통신) (정정공고),경찰청,서울,66330000.0,66355400.0,+2% ~ -2%,3824535.0,87.745,1059.0,기/정/A값/순,0.03829,
20220638657-00,2022,통합망 스위치 구입,인천광역시,서울/인천,63822000.0,63417425.0,+3% ~ -3%,0.0,88,56.0,물품/수의,-0.63392,
20220638165-01,2022,(긴급)태릉고 방송선로 교체공사 (긴급공고) (정정공고),서울특별시교육청,서울,246381000.0,241935725.0,+3% ~ -3%,13878710.0,87.745,1047.0,기/정/A값,-1.80423,
20220637156-00,2022,(긴급)서울역 북부역세권 개발에 따른 지장통신설비 이설 기타공사,한국철도공사,서울,410943000.0,411685825.0,+2% ~ -2%,18481144.0,86.745,990.0,기/A값/순,0.18076,
20220635302-00,2022,화양제일시장 화재알림시설 구매설치,서울특별시,서울,46903000.0,46362150.0,+3% ~ -3%,0.0,88,28.0,물품/기/수의,-1.15313,
20220635533-00,2022,공진초 교실 및 기타시설 증축 통신공사 (긴급공고),서울특별시교육청,서울,230720000.0,231074750.0,+3% ~ -3%,13693985.0,87.745,1064.0,기/A값,0.15375,
20220634160-00,2022,세종로자치회관 리모델링 정보통신공사 (긴급공고),서울특별시,서울,113940000.0,114236025.0,+3% ~ -3%,7221569.0,87.745,1076.0,기/A값,0.25980,
20220631175-00,2022,(긴급)서울고명초등학교 방송선로 및 방송장비개선 통신공사 (긴급공고),서울특별시교육청,서울,237199000.0,235044700.0,+3% ~ -3%,13839524.0,87.745,1067.0,기/A값,-0.90823,
20220635078-01,2022,2022년 하반기 전산장비 유지관리 용역 (정정공고),고위공직자범죄수사처,서울/경기,27960000.0,28217000.0,+2% ~ -2%,0.0,88,89.0,기/정/수의,0.91917,
20220634200-00,2022,스마트 용산 네트워크 간선 고도화 사업 (긴급공고),서울특별시,전국/서울,1189441000.0,1190440175.0,+3% ~ -3%,75745981.0,86.745,1090.0,기/A값/의무,0.08400,
20220632776-00,2022,[긴급] 도곡초 본관 및 신관 방송선로 교체공사 입찰 공고 (긴급공고),서울특별시강남서초교육지원청,서울,223720000.0,224415275.0,+3% ~ -3%,13013503.0,87.745,1064.0,기/A값,0.31077,
20220628605-00,2022,중화중 방송선로 개선공사,서울특별시교육청,서울,199050000.0,198886350.0,+3% ~ -3%,11519897.0,87.745,1064.0,기/A값,-0.08222,
20220633792-00,2022,2022년 하반기 IP교환기 및 부대장비 유지관리 용역,고위공직자범죄수사처,서울/경기,15000000.0,15094000.0,+2% ~ -2%,0.0,88,70.0,기/수의,0.62666,
20220630754-00,2022,양천중 방송선로개선 통신공사 (긴급공고),서울특별시교육청,서울,198010000.0,199677775.0,+3% ~ -3%,10221900.0,87.745,1050.0,기/A값,0.84226,
20220625165-00,2022,행정망 서버팜 스위치 구매·설치,서울특별시,서울,128040000.0,130087425.0,+3% ~ -3%,0.0,84.245,47.0,물품,1.59905,
20220627407-00,2022,서울대학교 부설여중 예체능관 네트워크장비 구매설치 (긴급공고),서울대학교,서울,57019000.0,57476625.0,+2% ~ -2%,0.0,87.995,12.0,낙찰정정/물품/기,0.80258,
20220625127-00,2022,부서용 웍그룹 스위치 구매·설치,서울특별시,서울,84018000.0,84921025.0,+3% ~ -3%,0.0,84.245,39.0,물품,1.07479,
2201802-00,2022,수서역세권 스마트도시 정보통신공사,한국토지주택공사,전국/서울,1480391000.0,1470081000.0,+2% ~ -2%,53954264.0,86.745,1098.0,기/A값/순/의무,-0.69644,
20220625248-00,2022,2022년 영등포구 다목적CCTV 설치위한 통신공사 (긴급공고),서울특별시,서울,580057000.0,585170250.0,+3% ~ -3%,33487583.0,87.745,996.0,기/A값,0.88150,
20220624983-00,2022,경원선 석계역 등 5역 자동개집표기 통신방식 개량공사,한국철도공사,서울,54429000.0,54325225.0,+2% ~ -2%,0.0,87.745,1007.0,기/수의,-0.19067,
20220622474-00,2022,중대산업재해 예방을 위한 호남차량기지 등 2개소 입출고 영상감시설비 신설공사,한국철도공사,서울/광주,156290000.0,157012100.0,+2% ~ -2%,0.0,87.745,1332.0,기/수의,0.46202,
20220622318-00,2022,고양차량기지외 2개소 철도차량 입출고 점검용 영상감시장치 구축공사,한국철도공사,서울/경기,125345000.0,124485500.0,+2% ~ -2%,0.0,87.745,2819.0,기/수의,-0.68571,
20220618189-00,2022,2022년 노후 정보통신장비 교체,서울특별시,서울,299268200.0,302008050.0,+3% ~ -3%,0.0,80.495,76.0,물품,0.91551,
20220615688-00,2022,서울 어울림체육센터 건립 통신공사(장기) (긴급공고),서울특별시/서울특별시,서울,985504000.0,971743975.0,+3% ~ -3%,59176523.0,87.745,990.0,기/A값,-1.39625,
20220616744-00,2022,성보중 본관동 방송선로 개선 통신공사 (긴급공고),서울특별시동작교육청,서울,145048000.0,144768825.0,+2% ~ -2%,0.0,87.745,1183.0,기/수의,-0.19248,
2022-10572,2022,22-육-00부대 통신공사(1090),국군재정관리단,서울,57644117.0,57160150.0,+2% ~ -2%,0.0,87.745,907.0,기/수의,-0.83958,
20220610491-00,2022,중부수도사업소 중앙제어실 리모델링 통신공사,서울특별시,서울,7472000.0,7473275.0,+3% ~ -3%,0.0,87.745,375.0,수의,0.01706,
20220607046-00,2022,스마트워크센터 영상회의 시스템 구매 및 설치,대구지방조달청/한국지능정보사회진흥원,서울/경기/세종,124670000.0,125043450.0,+2% ~ -2%,0.0,84.245,193.0,물품/기,0.29955,
20220609420-00,2022,강서소방서 상황실 수보대 교체,서울특별시/서울특별시,서울,89382000.0,88052275.0,+3% ~ -3%,0.0,84.245,32.0,물품/기,-1.48769,
2022-09723,2022,신길동 아파트 비상방송설비 보수공사,국방부근무지원단,서울,48520000.0,47934403.0,+2% ~ -2%,0.0,87.745,869.0,기/수의,-1.20692,
20220608344-00,2022,양천문화회관 별관 리모델링 통신 공사,서울특별시,서울,142670000.0,143320950.0,+3% ~ -3%,9639397.0,87.745,1083.0,기/A값,0.45626,
2022-09611,2022,00부대 정문 출입통제시스템 교체공사,4284부대,서울,27400000.0,27347523.0,+2% ~ -2%,0.0,87.745,659.0,수의,-0.19153,
